timestamp_unix,mode,phase,ip,request_id,task_type,payload_bytes,status_code,response_ms,outcome,error
1775362256.450,mixed,attack,192.168.100.40,115,factorial,36,503,58.5,overloaded,
1775362253.980,mixed,legitimate,192.168.100.50,79,string_length,54,200,2536.0,allowed,
1775362256.518,mixed,attack,192.168.100.40,116,find_vowels,100,503,69.7,overloaded,
1775362256.564,mixed,legitimate,192.168.100.50,117,multiplication,55,503,70.5,overloaded,
1775362256.586,mixed,attack,192.168.100.40,117,string_length,78,503,75.1,overloaded,
1775362256.632,mixed,legitimate,192.168.100.50,118,factorial,36,503,72.5,overloaded,
1775362254.201,mixed,attack,192.168.100.40,82,string_length,54,200,2543.5,allowed,
1775362256.655,mixed,attack,192.168.100.40,118,multiplication,55,503,92.7,overloaded,
1775362253.639,mixed,legitimate,192.168.100.50,74,factorial,36,200,3111.9,allowed,
1775362256.768,mixed,legitimate,192.168.100.50,120,multiplication,55,503,59.3,overloaded,
1775362256.791,mixed,attack,192.168.100.40,120,multiplication,55,503,64.5,overloaded,
1775362254.320,mixed,legitimate,192.168.100.50,84,find_vowels,100,200,2586.1,allowed,
1775362256.836,mixed,legitimate,192.168.100.50,121,addition,49,503,80.8,overloaded,
1775362256.859,mixed,attack,192.168.100.40,121,string_length,66,503,74.9,overloaded,
1775362256.926,mixed,attack,192.168.100.40,122,find_vowels,60,503,67.4,overloaded,
1775362256.972,mixed,legitimate,192.168.100.50,123,string_length,66,503,73.4,overloaded,
1775362256.994,mixed,attack,192.168.100.40,123,find_vowels,60,503,66.8,overloaded,
1775362257.041,mixed,legitimate,192.168.100.50,124,factorial,36,503,79.3,overloaded,
1775362257.062,mixed,attack,192.168.100.40,124,addition,49,503,94.4,overloaded,
1775362257.110,mixed,legitimate,192.168.100.50,125,multiplication,54,503,93.3,overloaded,
1775362257.132,mixed,attack,192.168.100.40,125,factorial,36,503,83.9,overloaded,
1775362253.775,mixed,legitimate,192.168.100.50,76,addition,49,200,3479.0,allowed,
1775362257.178,mixed,legitimate,192.168.100.50,126,multiplication,55,503,86.3,overloaded,
1775362257.247,mixed,legitimate,192.168.100.50,127,addition,49,503,74.0,overloaded,
1775362257.268,mixed,attack,192.168.100.40,127,find_vowels,100,503,66.0,overloaded,
1775362253.858,mixed,attack,192.168.100.40,77,addition,49,200,3492.1,allowed,
1775362253.927,mixed,attack,192.168.100.40,78,addition,49,200,3500.0,allowed,
1775362257.336,mixed,attack,192.168.100.40,128,multiplication,54,503,101.7,overloaded,
1775362253.380,mixed,attack,192.168.100.40,70,multiplication,55,200,4077.7,allowed,
1775362257.383,mixed,legitimate,192.168.100.50,129,factorial,36,503,81.5,overloaded,
1775362257.472,mixed,attack,192.168.100.40,130,string_length,54,503,71.9,overloaded,
1775362257.519,mixed,legitimate,192.168.100.50,131,factorial,36,503,62.5,overloaded,
1775362257.540,mixed,attack,192.168.100.40,131,factorial,36,503,59.7,overloaded,
1775362257.587,mixed,legitimate,192.168.100.50,132,find_vowels,80,503,79.5,overloaded,
1775362257.608,mixed,attack,192.168.100.40,132,multiplication,55,503,70.2,overloaded,
1775362257.655,mixed,legitimate,192.168.100.50,133,factorial,36,503,86.1,overloaded,
1775362254.252,mixed,legitimate,192.168.100.50,83,addition,49,200,3489.4,allowed,
1775362257.676,mixed,attack,192.168.100.40,133,factorial,36,503,71.5,overloaded,
1775362257.744,mixed,attack,192.168.100.40,134,string_length,90,503,59.6,overloaded,
1775362257.791,mixed,legitimate,192.168.100.50,135,addition,49,503,84.8,overloaded,
1775362253.790,mixed,attack,192.168.100.40,76,multiplication,55,200,4103.4,allowed,
1775362254.064,mixed,attack,192.168.100.40,80,find_vowels,60,200,3853.8,allowed,
1775362254.116,mixed,legitimate,192.168.100.50,81,find_vowels,100,200,3838.0,allowed,
1775362257.880,mixed,attack,192.168.100.40,136,addition,49,503,84.3,overloaded,
1775362257.927,mixed,legitimate,192.168.100.50,137,string_length,90,503,85.1,overloaded,
1775362254.337,mixed,attack,192.168.100.40,84,string_length,54,200,3726.3,allowed,
1775362257.995,mixed,legitimate,192.168.100.50,138,factorial,36,503,72.2,overloaded,
1775362258.016,mixed,attack,192.168.100.40,138,addition,49,503,65.4,overloaded,
1775362254.048,mixed,legitimate,192.168.100.50,80,multiplication,53,200,4069.6,allowed,
1775362258.133,mixed,legitimate,192.168.100.50,140,addition,49,503,58.0,overloaded,
1775362258.152,mixed,attack,192.168.100.40,140,factorial,36,503,71.2,overloaded,
1775362258.201,mixed,legitimate,192.168.100.50,141,multiplication,54,503,68.7,overloaded,
1775362258.220,mixed,attack,192.168.100.40,141,find_vowels,80,503,59.0,overloaded,
1775362258.269,mixed,legitimate,192.168.100.50,142,find_vowels,100,503,75.2,overloaded,
1775362258.287,mixed,attack,192.168.100.40,142,addition,49,503,93.3,overloaded,
1775362258.338,mixed,legitimate,192.168.100.50,143,addition,49,503,79.2,overloaded,
1775362258.356,mixed,attack,192.168.100.40,143,factorial,36,503,79.6,overloaded,
1775362258.406,mixed,legitimate,192.168.100.50,144,addition,49,503,81.8,overloaded,
1775362258.424,mixed,attack,192.168.100.40,144,factorial,36,503,77.4,overloaded,
1775362258.474,mixed,legitimate,192.168.100.50,145,factorial,36,503,77.7,overloaded,
1775362258.492,mixed,attack,192.168.100.40,145,multiplication,54,503,64.9,overloaded,
1775362258.560,mixed,attack,192.168.100.40,146,factorial,36,503,63.5,overloaded,
1775362258.542,mixed,legitimate,192.168.100.50,146,factorial,36,503,87.4,overloaded,
1775362258.610,mixed,legitimate,192.168.100.50,147,find_vowels,80,503,60.6,overloaded,
1775362258.628,mixed,attack,192.168.100.40,147,multiplication,54,503,76.8,overloaded,
1775362258.678,mixed,legitimate,192.168.100.50,148,multiplication,55,503,84.2,overloaded,
1775362258.697,mixed,attack,192.168.100.40,148,string_length,54,503,87.4,overloaded,
1775362258.746,mixed,legitimate,192.168.100.50,149,find_vowels,100,503,72.9,overloaded,
1775362254.184,mixed,legitimate,192.168.100.50,82,factorial,36,200,4644.1,allowed,
1775362258.815,mixed,legitimate,192.168.100.50,150,string_length,66,503,64.2,overloaded,
